,BusinessEntityID,CreditCardID,ModifiedDate
6563,8223,4276,2013-08-21
6564,8224,17456,2014-01-05
6565,8225,1451,2013-12-08
6566,8226,3074,2013-11-05
6567,8227,11025,2014-02-25
6568,8228,13009,2014-01-19
6569,8229,8605,2013-07-05
6570,8230,14058,2013-07-18
6571,8231,4933,2013-11-23
6572,8232,1150,2012-07-23
6573,8233,3970,2013-09-05
6574,8234,17667,2013-12-24
6575,8235,10906,2013-01-22
6576,8236,3220,2014-03-08
6577,8237,5511,2012-01-24
6578,8238,7560,2013-08-14
6579,8239,6855,2014-05-17
6580,8240,1323,2013-09-22
6581,8241,16987,2011-11-01
6582,8242,16524,2014-04-18
6583,8243,16337,2012-03-11
6584,8244,9742,2014-04-28
6585,8245,9462,2014-03-23
6586,8246,15383,2011-09-12
6587,8247,12436,2013-12-13
6588,8248,1362,2013-09-17
6589,8249,12843,2013-05-21
6590,8250,18429,2013-04-24
6591,8251,17333,2013-07-17
6592,8252,15720,2014-05-25
6593,8253,18873,2013-11-15
6594,8254,1612,2011-07-21
6595,8255,13190,2012-10-15
6596,8256,2901,2014-05-25
6597,8257,9648,2013-01-27
6598,8258,12194,2013-08-14
6599,8259,18194,2014-02-22
6600,8260,572,2013-11-21
6601,8261,10619,2014-01-12
6602,8262,844,2013-10-22
6603,8263,6642,2011-12-19
6604,8264,8668,2014-03-28
6605,8265,11186,2013-11-24
6606,8266,12192,2014-05-13
6607,8267,14480,2014-01-16
6608,8268,6619,2013-08-16
6609,8269,13406,2013-10-30
6610,8270,17960,2014-03-04
6611,8271,3242,2012-07-10
6612,8272,1982,2014-05-17
6613,8273,5268,2014-03-14
6614,8274,11243,2014-01-16
6615,8275,17679,2012-05-22
6616,8276,13837,2013-09-26
6617,8277,6922,2013-12-19
6618,8278,13208,2014-03-03
6619,8279,10825,2013-09-04
6620,8280,13148,2014-03-26
6621,8281,10917,2013-08-20
6622,8282,7538,2014-04-05
6623,8283,12885,2012-06-02
6624,8284,12385,2012-09-02
6625,8285,4160,2013-03-18
6626,8286,17227,2013-10-18
6627,8287,2508,2013-09-03
6628,8288,4949,2014-01-29
6629,8289,17353,2013-12-25
6630,8290,11915,2014-01-24
6631,8291,9236,2013-10-31
6632,8292,16820,2012-09-24
6633,8293,1165,2014-04-27
6634,8294,1893,2014-01-23
6635,8295,2989,2013-04-09
6636,8296,8492,2014-04-28
6637,8297,15935,2013-10-05
6638,8298,12376,2013-07-28
6639,8299,17952,2013-11-03
6640,8300,2004,2013-08-07
6641,8301,1486,2014-04-25
6642,8302,9863,2013-11-11
6643,8303,7082,2012-02-17
6644,8304,9257,2013-07-11
6645,8305,16864,2013-11-15
6646,8306,13166,2012-06-19
6647,8307,18084,2012-05-07
6648,8308,7534,2012-10-31
6649,8309,14744,2014-02-10
6650,8310,13157,2014-05-12
6651,8311,4037,2014-05-21
6652,8312,17065,2013-08-21
6653,8313,4995,2013-09-08
6654,8314,11076,2012-06-26
6655,8315,6882,2013-12-24
6656,8316,10838,2013-03-22
6657,8317,798,2013-10-08
6658,8318,6277,2014-05-17
6659,8319,5179,2014-03-29
6660,8320,12044,2014-05-05
6661,8321,14449,2014-06-04
6662,8322,15897,2014-04-01
6663,8323,6094,2014-03-03
6664,8324,9078,2013-12-25
6665,8325,5354,2014-01-26
6666,8326,3949,2014-01-03
6667,8327,10033,2013-08-19
6668,8328,13548,2013-08-20
6669,8329,1565,2013-07-14
6670,8330,5828,2013-10-27
6671,8331,16904,2013-12-22
6672,8332,3432,2013-10-08
6673,8333,11526,2013-12-24
6674,8334,11384,2013-06-18
6675,8335,15043,2011-12-29
6676,8336,16502,2014-06-05
6677,8337,13919,2013-12-31
6678,8338,2625,2011-12-17
6679,8339,7142,2014-02-02
6680,8340,19198,2012-04-17
6681,8341,18071,2014-05-23
6682,8342,2148,2013-10-08
6683,8343,15130,2013-10-28
6684,8344,11684,2014-05-29
6685,8345,3539,2013-01-08
6686,8346,16748,2013-11-03
6687,8347,4526,2014-04-06
6688,8348,2755,2011-06-29
6689,8349,13949,2014-04-18
6690,8350,2354,2014-06-25
6691,8351,3479,2012-10-10
6692,8352,8870,2011-12-24
6693,8353,12976,2014-02-01
6694,8354,8885,2013-12-04
6695,8355,6774,2014-03-21
6696,8356,6411,2013-07-08
6697,8357,11173,2013-07-11
6698,8358,6913,2014-06-05
6699,8359,6195,2014-04-28
6700,8360,14874,2013-11-28
6701,8361,2787,2013-12-05
6702,8362,6967,2014-03-12
6703,8363,734,2014-02-04
6704,8364,405,2013-08-07
6705,8365,6795,2013-10-18
6706,8366,11638,2014-05-14
6707,8367,14899,2013-12-31
6708,8368,711,2011-06-13
6709,8369,11101,2013-10-01
6710,8370,7735,2012-12-07
6711,8371,10244,2012-06-03
6712,8372,19218,2013-11-02
6713,8373,15490,2014-02-03
6714,8374,17618,2012-08-09
6715,8375,15747,2014-01-19
6716,8376,3400,2014-04-19
6717,8377,164,2014-05-25
6718,8378,16369,2011-12-30
6719,8379,892,2013-11-25
6720,8380,12774,2014-03-22
6721,8381,7754,2013-07-26
6722,8382,5544,2013-09-16
6723,8383,19076,2013-08-02
6724,8384,1160,2013-08-07
6725,8385,17396,2013-11-27
6726,8386,7902,2014-06-08
6727,8387,2251,2013-08-26
6728,8388,9079,2013-12-24
6729,8389,3915,2014-04-04
6730,8390,12862,2012-07-29
6731,8391,7224,2013-08-29
6732,8392,17138,2013-07-02
6733,8393,8105,2014-06-17
6734,8394,10788,2013-02-24
6735,8395,11817,2013-07-28
6736,8396,5882,2012-11-27
6737,8397,8699,2014-01-28
6738,8398,6259,2013-11-11
6739,8399,12042,2012-01-08
6740,8400,13663,2014-05-14
6741,8401,1816,2013-08-04
6742,8402,15486,2013-07-06
6743,8403,3973,2013-07-23
6744,8404,9061,2014-01-01
6745,8405,15140,2012-07-08
6746,8406,4973,2013-11-21
6747,8407,15507,2014-01-06
6748,8408,13599,2013-02-18
6749,8409,10865,2014-04-23
6750,8410,4217,2013-07-28
6751,8411,16257,2014-02-11
6752,8412,15984,2013-09-23
6753,8413,8484,2013-12-09
6754,8414,5909,2013-10-03
6755,8415,17732,2013-11-13
6756,8416,15786,2013-10-22
6757,8417,19159,2012-09-06
6758,8418,15360,2013-09-08
6759,8419,13298,2014-06-18
6760,8420,8930,2013-09-20
6761,8421,8895,2013-09-19
6762,8422,4188,2014-05-15
6763,8423,6119,2013-11-17
6764,8424,15213,2014-01-21
6765,8425,2443,2012-11-07
6766,8426,7353,2013-11-03
6767,8427,3192,2014-04-10
6768,8428,5295,2011-07-29
6769,8429,3358,2013-03-27
6770,8430,8525,2014-04-17
6771,8431,17837,2013-09-24
6772,8432,10487,2013-10-08
6773,8433,5278,2013-10-15
6774,8434,18129,2014-06-01
6775,8435,7889,2013-03-10
6776,8436,3959,2014-05-12
6777,8437,14991,2014-01-09
6778,8438,4051,2014-05-25
6779,8439,13230,2013-10-01
6780,8440,15729,2011-06-22
6781,8441,3036,2013-12-17
6782,8442,1703,2013-09-18
6783,8443,7175,2013-10-17
6784,8444,15793,2014-01-22
6785,8445,15611,2011-11-10
6786,8446,16700,2011-12-24
6787,8447,1787,2013-11-11
6788,8448,4483,2014-01-07
6789,8449,16197,2013-01-24
6790,8450,5300,2014-01-24
6791,8451,18115,2014-01-15
6792,8452,2512,2013-09-19
6793,8453,7143,2012-05-01
6794,8454,8698,2012-03-20
6795,8455,15220,2012-11-18
6796,8456,1652,2013-09-26
6797,8457,3684,2013-07-12
6798,8458,6866,2014-05-28
6799,8459,8706,2014-02-05
6800,8460,13864,2014-01-27
6801,8461,2785,2013-07-19
6802,8462,9869,2013-11-16
6803,8463,13483,2013-10-25
6804,8464,9415,2014-01-19
6805,8465,7319,2012-01-03
6806,8466,11687,2013-10-10
6807,8467,6322,2013-11-22
6808,8468,12293,2012-12-08
6809,8469,17347,2012-03-29
6810,8470,5837,2014-02-23
6811,8471,12914,2013-07-15
6812,8472,599,2014-01-13
6813,8473,4164,2012-01-29
6814,8474,5951,2012-04-18
6815,8475,16564,2013-08-09
6816,8476,17460,2014-04-03
6817,8477,290,2013-09-05
6818,8478,3746,2013-08-23
6819,8479,9049,2014-01-10
6820,8480,16727,2014-03-17
6821,8481,18638,2013-07-10
6822,8482,4167,2013-05-16
6823,8483,18182,2013-07-24
6824,8484,16084,2013-04-21
6825,8485,10589,2013-11-17
6826,8486,16267,2014-02-04
6827,8487,873,2014-03-28
6828,8488,1044,2013-07-14
6829,8489,11963,2013-09-05
6830,8490,2618,2013-09-09
6831,8491,14206,2014-01-12
6832,8492,15733,2013-10-27
6833,8493,1408,2013-11-05
6834,8494,14174,2013-11-13
6835,8495,7488,2014-06-02
6836,8496,748,2013-11-01
6837,8497,2384,2013-08-25
6838,8498,13797,2014-02-09
6839,8499,12038,2013-09-29
6840,8500,16719,2013-12-24
6841,8501,18854,2014-02-10
6842,8502,8072,2014-02-11
6843,8503,3832,2014-03-08
6844,8504,445,2012-11-30
6845,8505,2406,2013-09-12
6846,8506,5648,2014-05-13
6847,8507,1948,2013-10-15
6848,8508,14369,2012-09-17
6849,8509,18022,2012-12-02
6850,8510,18991,2012-11-12
6851,8511,8156,2014-01-22
6852,8512,17972,2013-07-03
6853,8513,341,2012-12-11
6854,8514,14090,2013-09-04
6855,8515,13187,2013-11-10
6856,8516,6880,2013-12-31
6857,8517,10655,2014-01-06
6858,8518,7682,2011-07-29
6859,8519,14368,2014-06-13
6860,8520,17485,2013-05-23
6861,8521,1400,2011-07-05
6862,8522,1885,2011-08-01
6863,8523,2845,2014-03-17
6864,8524,1000,2014-02-11
6865,8525,17721,2014-05-27
6866,8526,5339,2011-09-26
6867,8527,19134,2013-08-20
6868,8528,17399,2013-09-06
6869,8529,14811,2013-01-01
6870,8530,5746,2013-12-11
6871,8531,776,2012-09-14
6872,8532,16320,2014-06-16
6873,8533,15601,2011-12-31
6874,8534,14742,2014-01-16
6875,8535,3468,2012-07-21
6876,8536,12816,2014-01-20
6877,8537,12379,2011-11-21
6878,8538,6067,2014-06-18
6879,8539,565,2012-03-19
6880,8540,6399,2011-11-21
6881,8541,11720,2013-12-24
6882,8542,6638,2013-12-07
6883,8543,6639,2014-04-24
6884,8544,13607,2014-05-04
6885,8545,16497,2013-08-27
6886,8546,8625,2013-08-30
6887,8547,10500,2014-01-23
6888,8548,4667,2013-07-28
6889,8549,14131,2013-11-25
6890,8550,2734,2013-08-14
6891,8551,14590,2013-11-11
6892,8552,6751,2012-01-28
6893,8553,17592,2013-12-12
6894,8554,1340,2014-03-01
6895,8555,2752,2014-05-23
6896,8556,5772,2013-08-07
6897,8557,4555,2012-11-12
6898,8558,4614,2012-08-21
6899,8559,5285,2013-09-15
6900,8560,8328,2013-09-16
6901,8561,10846,2013-06-07
6902,8562,579,2014-01-17
6903,8563,11782,2011-09-11
6904,8564,11785,2013-08-01
6905,8565,4703,2012-04-16
6906,8566,12229,2014-05-20
6907,8567,9766,2013-10-18
6908,8568,7194,2013-05-07
6909,8569,6477,2014-06-10
6910,8570,9258,2013-09-27
6911,8571,6030,2014-02-27
6912,8572,17959,2013-09-10
6913,8573,19160,2013-12-22
6914,8574,7550,2014-04-08
6915,8575,8566,2013-05-26
6916,8576,6419,2014-01-29
6917,8577,5550,2014-06-02
6918,8578,8486,2011-12-15
6919,8579,16723,2013-12-07
6920,8580,8855,2014-05-06
6921,8581,18436,2013-12-24
6922,8582,1244,2013-10-01
6923,8583,6819,2011-07-04
6924,8584,2884,2014-02-18
6925,8585,3351,2013-01-05
6926,8586,17779,2013-09-05
6927,8587,7261,2013-04-03
6928,8588,11217,2013-01-12
6929,8589,14570,2014-05-02
6930,8590,17255,2013-09-21
6931,8591,12871,2014-01-26
6932,8592,8801,2014-01-04
6933,8593,2370,2014-04-16
6934,8594,1055,2013-05-23
6935,8595,14716,2014-04-16
6936,8596,6761,2013-09-09
6937,8597,15304,2014-02-22
6938,8598,13504,2013-03-18
6939,8599,7871,2013-11-28
6940,8600,13427,2014-04-01
6941,8601,7671,2012-07-03
6942,8602,11568,2013-04-06
6943,8603,9365,2012-01-14
6944,8604,8249,2013-09-08
6945,8605,1961,2013-12-14
6946,8606,15291,2013-12-05
6947,8607,17859,2011-12-27
6948,8608,13785,2013-10-12
6949,8609,6659,2014-04-26
6950,8610,10733,2014-04-08
6951,8611,6182,2014-04-08
6952,8612,5803,2014-02-01
6953,8613,6815,2014-03-09
6954,8614,12058,2013-03-30
6955,8615,15339,2014-03-28
6956,8616,1454,2011-09-07
6957,8617,5783,2013-11-22
6958,8618,10753,2013-07-10
6959,8619,16731,2014-02-06
6960,8620,10265,2013-12-07
6961,8621,16418,2013-12-25
6962,8622,13493,2012-04-23
6963,8623,15994,2013-12-09
6964,8624,1394,2012-03-17
6965,8625,6111,2013-10-06
6966,8626,18375,2013-08-25
6967,8627,15805,2013-12-12
6968,8628,12227,2013-03-01
6969,8629,13850,2012-02-09
6970,8630,12411,2013-07-13
6971,8631,12658,2013-08-13
6972,8632,16425,2013-10-27
6973,8633,10451,2014-04-01
6974,8634,2002,2013-11-01
6975,8635,2381,2013-08-24
6976,8636,2226,2013-03-21
6977,8637,1962,2014-02-23
6978,8638,12538,2014-02-09
6979,8639,8290,2012-05-03
6980,8640,15999,2013-07-23
6981,8641,18987,2013-12-07
6982,8642,11285,2013-07-06
6983,8643,18810,2013-04-01
6984,8644,1841,2012-08-10
6985,8645,14710,2011-11-07
6986,8646,273,2014-03-03
6987,8647,3162,2014-01-17
6988,8648,6679,2012-09-05
6989,8649,14373,2012-04-04
6990,8650,18971,2013-07-03
6991,8651,8819,2013-09-17
6992,8652,17770,2013-10-02
6993,8653,18976,2013-11-12
6994,8654,12412,2014-03-23
6995,8655,8317,2013-10-16
6996,8656,13350,2012-01-23
6997,8657,27,2013-11-11
6998,8658,8541,2013-12-11
6999,8659,1724,2013-12-17
7000,8660,9068,2013-08-06
7001,8661,14257,2013-08-26
7002,8662,9925,2013-12-17
7003,8663,15391,2014-05-05
7004,8664,14654,2012-05-25
7005,8665,8586,2011-08-04
7006,8666,10538,2013-10-25
7007,8667,11260,2013-07-05
7008,8668,13639,2013-11-18
7009,8669,18238,2012-10-19
7010,8670,7269,2014-01-01
7011,8671,4622,2014-02-06
7012,8672,1978,2014-05-08
7013,8673,17910,2013-07-23
7014,8674,9939,2013-02-27
7015,8675,7287,2014-04-05
7016,8676,4807,2012-04-28
7017,8677,3039,2014-05-05
7018,8678,5131,2013-08-09
7019,8679,15536,2013-12-23
7020,8680,7021,2012-01-06
7021,8681,3718,2013-07-20
7022,8682,14195,2014-02-18
7023,8683,15236,2013-11-04
7024,8684,1477,2012-06-12
7025,8685,14247,2013-06-25
7026,8686,15336,2013-07-02
7027,8687,1646,2013-08-03
7028,8688,10573,2013-10-26
7029,8689,3374,2014-04-05
7030,8690,12503,2013-05-03
7031,8691,2179,2013-08-28
7032,8692,16703,2014-04-20
7033,8693,1083,2014-04-09
7034,8694,16579,2013-11-23
7035,8695,13412,2014-05-23
7036,8696,4520,2012-07-08
7037,8697,4948,2012-12-07
7038,8698,85,2014-05-27
7039,8699,16470,2013-07-01
7040,8700,18768,2013-09-20
7041,8701,14690,2013-10-13
7042,8702,4030,2014-02-24
7043,8703,17373,2014-02-26
7044,8704,19222,2013-12-31
7045,8705,14688,2013-05-26
7046,8706,5460,2013-12-31
7047,8707,11837,2011-10-11
7048,8708,3992,2013-11-30
7049,8709,5032,2013-11-26
7050,8710,13466,2014-01-30
7051,8711,7453,2014-04-30
7052,8712,17400,2014-05-01
7053,8713,8090,2013-11-07
7054,8714,4829,2014-03-10
7055,8715,10302,2012-10-23
7056,8716,16763,2014-05-13
7057,8717,18910,2012-06-29
7058,8718,17613,2013-08-15
7059,8719,17143,2013-02-07
7060,8720,5892,2011-07-27
7061,8721,1944,2014-03-11
7062,8722,19048,2013-10-23
7063,8723,8067,2013-12-02
7064,8724,17444,2013-11-05
7065,8725,7437,2014-01-23
7066,8726,13880,2014-01-26
7067,8727,17473,2014-01-14
7068,8728,7688,2013-08-17
7069,8729,17366,2013-08-26
7070,8730,7352,2013-11-26
7071,8731,1589,2013-02-25
7072,8732,9875,2013-07-24
7073,8733,2078,2014-06-06
7074,8734,9114,2014-06-07
7075,8735,4039,2014-02-14
7076,8736,6606,2013-07-05
7077,8737,19050,2014-04-06
7078,8738,15971,2011-10-16
7079,8739,11137,2013-10-04
7080,8740,2675,2013-12-23
7081,8741,149,2012-08-07
7082,8742,12037,2011-09-17
7083,8743,18996,2013-07-07
7084,8744,19075,2014-02-24
7085,8745,7979,2013-06-02
7086,8746,12800,2013-10-16
7087,8747,14956,2012-02-21
7088,8748,11476,2012-08-17
7089,8749,17788,2013-08-09
7090,8750,7125,2013-06-12
7091,8751,10200,2014-01-30
7092,8752,8547,2013-12-09
7093,8753,18391,2014-01-04
7094,8754,10330,2014-05-08
7095,8755,13525,2014-04-08
7096,8756,5286,2012-09-06
7097,8757,17177,2014-04-27
7098,8758,5191,2014-04-14
7099,8759,3419,2014-05-15
7100,8760,14273,2012-07-30
7101,8761,7797,2014-03-06
7102,8762,11127,2014-04-18
7103,8763,9029,2014-04-25
7104,8764,16213,2013-07-07
7105,8765,14178,2014-05-18
7106,8766,17525,2013-04-09
7107,8767,4049,2013-08-31
7108,8768,2349,2013-11-14
7109,8769,5863,2013-09-04
7110,8770,17137,2013-02-04
7111,8771,1403,2013-07-23
7112,8772,15942,2014-05-11
7113,8773,9347,2014-02-01
7114,8774,17762,2013-07-12
7115,8775,10219,2014-03-09
7116,8776,13891,2013-11-29
7117,8777,13613,2013-01-24
7118,8778,15020,2012-11-12
7119,8779,11130,2011-12-21
7120,8780,3271,2013-09-07
7121,8781,16147,2012-06-23
7122,8782,2870,2012-07-26
7123,8783,17690,2014-06-21
7124,8784,10935,2013-07-04
7125,8785,9032,2013-08-28
7126,8786,13810,2014-02-08
7127,8787,11207,2013-08-01
7128,8788,5375,2012-08-22
7129,8789,8467,2013-12-13
7130,8790,10006,2011-11-09
7131,8791,12659,2013-09-06
7132,8792,14554,2013-04-29
7133,8793,18582,2013-08-27
7134,8794,11694,2014-04-04
7135,8795,5652,2014-04-02
7136,8796,3175,2013-07-21
7137,8797,4596,2012-09-02
7138,8798,16264,2011-11-17
7139,8799,11703,2011-12-21
7140,8800,18548,2014-03-29
7141,8801,5905,2014-02-05
7142,8802,3026,2013-01-04
7143,8803,14250,2014-03-29
7144,8804,15886,2013-08-31
7145,8805,13914,2012-06-04
7146,8806,1207,2013-05-24
7147,8807,2941,2014-01-09
7148,8808,18286,2014-04-06
7149,8809,5399,2014-02-14
7150,8810,7383,2013-07-01
7151,8811,7203,2013-09-13
7152,8812,5188,2013-10-24
7153,8813,12208,2013-03-25
7154,8814,14667,2012-11-09
7155,8815,14854,2013-08-20
7156,8816,5055,2012-02-09
7157,8817,1889,2014-05-18
7158,8818,9312,2014-04-23
7159,8819,18315,2013-10-01
7160,8820,9710,2014-04-14
7161,8821,2483,2013-06-14
7162,8822,6578,2012-12-10
7163,8823,13411,2013-08-06
7164,8824,907,2014-06-30
7165,8825,12504,2011-06-13
7166,8826,10842,2012-01-28
7167,8827,17028,2014-06-25
7168,8828,4979,2014-05-24
7169,8829,4466,2013-03-13
7170,8830,6302,2014-01-14
7171,8831,11401,2012-04-06
7172,8832,2474,2014-03-01
7173,8833,17226,2013-11-23
7174,8834,7852,2013-12-18
7175,8835,3003,2014-06-18
7176,8836,973,2014-01-01
7177,8837,6784,2011-10-24
7178,8838,3238,2014-05-28
7179,8839,16004,2013-08-27
7180,8840,12127,2014-01-02
7181,8841,8220,2012-07-06
7182,8842,4220,2013-08-05
7183,8843,13152,2012-05-04
7184,8844,186,2013-11-04
7185,8845,6672,2011-08-06
7186,8846,4201,2013-10-24
7187,8847,19087,2012-09-25
7188,8848,7457,2013-02-03
7189,8849,1706,2014-05-28
7190,8850,5884,2013-07-27
7191,8851,7267,2014-05-22
7192,8852,16582,2012-05-18
7193,8853,527,2011-07-28
7194,8854,11529,2013-05-02
7195,8855,17710,2013-08-31
7196,8856,16204,2013-09-30
7197,8857,17148,2012-12-29
7198,8858,14283,2014-03-10
7199,8859,4803,2014-03-18
7200,8860,6162,2014-04-26
7201,8861,3853,2014-01-18
7202,8862,6869,2014-03-13
7203,8863,17615,2014-03-22
7204,8864,10931,2014-06-05
7205,8865,9711,2012-03-29
7206,8866,1868,2013-12-24
7207,8867,19194,2014-01-06
7208,8868,15079,2013-09-20
7209,8869,17428,2012-02-09
7210,8870,14445,2013-09-17
7211,8871,18724,2014-01-31
7212,8872,17077,2013-08-21
7213,8873,8738,2013-09-02
7214,8874,4907,2013-07-17
7215,8875,2727,2014-03-12
7216,8876,4615,2014-05-22
7217,8877,11016,2014-03-13
7218,8878,12231,2014-04-24
7219,8879,9124,2014-02-16
7220,8880,9122,2013-09-09
7221,8881,3073,2013-08-21
7222,8882,3399,2013-11-05
7223,8883,7641,2012-08-04
7224,8884,18694,2013-10-24
7225,8885,10767,2014-03-21
7226,8886,13486,2014-05-28
7227,8887,545,2014-03-19
7228,8888,14326,2013-10-16
7229,8889,6709,2014-03-15
7230,8890,3266,2014-04-10
7231,8891,18253,2014-04-30
7232,8892,2438,2014-04-06
7233,8893,3844,2014-02-12
7234,8894,18111,2014-04-17
7235,8895,14099,2013-07-20
7236,8896,9417,2012-04-20
7237,8897,17342,2014-04-17
7238,8898,12735,2014-06-11
7239,8899,7974,2013-09-27
7240,8900,13245,2013-11-20
7241,8901,18293,2012-01-29
7242,8902,11901,2014-06-26
7243,8903,18175,2013-08-22
7244,8904,18705,2012-12-20
7245,8905,16501,2011-09-15
7246,8906,12881,2013-11-18
7247,8907,2427,2013-11-26
7248,8908,17880,2013-10-09
7249,8909,6733,2012-01-12
7250,8910,5010,2014-06-04
7251,8911,10367,2013-09-30
7252,8912,2299,2013-08-13
7253,8913,15856,2013-01-04
7254,8914,10543,2013-07-26
7255,8915,17636,2012-06-22
7256,8916,4162,2013-12-31
7257,8917,727,2012-12-26
7258,8918,18444,2014-03-23
7259,8919,13179,2013-10-05
7260,8920,9716,2014-02-19
7261,8921,14551,2013-09-28
7262,8922,18540,2013-08-23
7263,8923,12388,2014-05-23
7264,8924,284,2014-01-11
7265,8925,12818,2014-01-28
7266,8926,8677,2014-04-09
7267,8927,14398,2012-04-14
7268,8928,1560,2013-11-21
7269,8929,7168,2013-12-31
7270,8930,8081,2012-09-28
7271,8931,1110,2014-06-10
7272,8932,10444,2013-05-26
7273,8933,15696,2012-07-18
7274,8934,12605,2013-11-04
7275,8935,3179,2014-05-18
7276,8936,11313,2014-03-17
7277,8937,11947,2013-09-09
7278,8938,7910,2014-05-29
7279,8939,18906,2013-12-05
7280,8940,1886,2013-05-05
7281,8941,12437,2014-02-01
7282,8942,12505,2014-04-02
7283,8943,18045,2014-04-19
7284,8944,10646,2014-02-09
7285,8945,13270,2014-02-19
7286,8946,10181,2011-07-31
7287,8947,10900,2013-01-24
7288,8948,8397,2013-10-22
7289,8949,825,2014-02-24
7290,8950,10175,2013-12-01
7291,8951,8257,2013-11-04
7292,8952,2400,2014-01-05
7293,8953,7309,2014-03-30
7294,8954,13261,2011-10-01
7295,8955,5162,2014-01-13
7296,8956,2921,2013-10-21
7297,8957,15351,2013-09-18
7298,8958,170,2012-03-10
7299,8959,1667,2013-07-09
7300,8960,12180,2013-07-21
7301,8961,12265,2013-03-26
7302,8962,8948,2011-07-09
7303,8963,11741,2013-10-23
7304,8964,83,2013-10-29
7305,8965,3072,2013-05-19
7306,8966,10267,2013-02-02
7307,8967,704,2012-11-06
7308,8968,4131,2013-10-14
7309,8969,13717,2014-01-15
7310,8970,14649,2014-02-02
7311,8971,10639,2011-08-24
7312,8972,7721,2013-11-18
7313,8973,16199,2013-12-18
7314,8974,2145,2013-12-04
7315,8975,8633,2014-03-14
7316,8976,3810,2014-06-04
7317,8977,4991,2014-03-02
7318,8978,14158,2013-05-02
7319,8979,34,2013-11-25
7320,8980,4477,2013-10-03
7321,8981,17329,2013-10-22
7322,8982,6704,2013-07-16
7323,8983,11395,2013-09-10
7324,8984,15944,2011-11-14
7325,8985,3778,2012-10-09
7326,8986,4890,2013-12-17
7327,8987,11675,2013-12-25
7328,8988,5766,2012-06-18
7329,8989,6368,2014-01-20
7330,8990,10281,2013-09-26
7331,8991,14515,2014-03-30
7332,8992,4362,2011-08-06
7333,8993,8593,2013-12-21
7334,8994,4592,2013-06-16
7335,8995,13404,2011-06-24
7336,8996,14849,2011-10-06
7337,8997,3041,2013-07-15
7338,8998,3582,2014-02-13
7339,8999,8303,2013-08-27
7340,9000,2800,2013-10-02
7341,9001,10864,2013-11-04
7342,9002,18574,2014-04-03
7343,9003,10738,2012-05-17
7344,9004,8242,2014-03-07
7345,9005,9349,2013-12-24
7346,9006,7193,2014-01-16
7347,9007,8116,2014-01-22
7348,9008,4141,2014-01-10
7349,9009,2499,2014-06-30
7350,9010,17606,2014-04-03
7351,9011,10054,2012-12-01
7352,9012,17751,2014-05-22
7353,9013,2075,2014-06-12
7354,9014,12324,2014-03-11
7355,9015,17979,2013-10-07
7356,9016,1431,2013-08-24
7357,9017,3409,2012-09-29
7358,9018,6932,2014-04-07
7359,9019,16339,2013-04-30
7360,9020,17175,2013-10-23
7361,9021,945,2013-12-14
7362,9022,17501,2013-01-05
7363,9023,5715,2013-04-23
7364,9024,11762,2014-02-25
7365,9025,5931,2014-02-26
7366,9026,11725,2014-01-20
7367,9027,8160,2012-06-10
7368,9028,13056,2014-05-24
7369,9029,6527,2014-01-26
7370,9030,2928,2014-06-04
7371,9031,15205,2013-11-04
7372,9032,1603,2013-09-20
7373,9033,11637,2011-07-01
7374,9034,7755,2013-07-25
7375,9035,7169,2013-11-28
7376,9036,3426,2012-12-10
7377,9037,7571,2012-05-10
7378,9038,3090,2014-04-12
7379,9039,16350,2013-08-03
7380,9040,12973,2013-08-03
7381,9041,3526,2011-11-07
7382,9042,14786,2013-01-09
7383,9043,12923,2013-10-08
7384,9044,15237,2013-04-28
7385,9045,18365,2014-03-11
7386,9046,15052,2014-01-23
7387,9047,13988,2013-11-06
7388,9048,590,2013-02-28
7389,9049,10391,2013-10-28
