,CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
4054,4055,2012-04-30 00:00:00.000,USD,AUD,1.8975,1.8969,2012-04-30 00:00:00.000
4055,4056,2012-04-30 00:00:00.000,USD,BRL,1.87,1.867,2012-04-30 00:00:00.000
4056,4057,2012-04-30 00:00:00.000,USD,CAD,1.5074,1.5008,2012-04-30 00:00:00.000
4057,4058,2012-04-30 00:00:00.000,USD,CNY,8.2791,8.2787,2012-04-30 00:00:00.000
4058,4059,2012-04-30 00:00:00.000,USD,EUR,1.168,1.168,2012-04-30 00:00:00.000
4059,4060,2012-04-30 00:00:00.000,USD,GBP,0.6888,0.6887,2012-04-30 00:00:00.000
4060,4061,2012-04-30 00:00:00.000,USD,JPY,107.87,107.805,2012-04-30 00:00:00.000
4061,4062,2012-04-30 00:00:00.000,USD,MXN,9.521,9.516,2012-04-30 00:00:00.000
4062,4063,2012-04-30 00:00:00.000,USD,SAR,3.7507,3.7456,2012-04-30 00:00:00.000
4063,4064,2012-04-30 00:00:00.000,USD,VEB,692.8,692.7999,2012-04-30 00:00:00.000
4064,4065,2012-05-01 00:00:00.000,USD,ARS,0.9991,0.9997,2012-05-01 00:00:00.000
4065,4066,2012-05-01 00:00:00.000,USD,AUD,1.8801,1.8807,2012-05-01 00:00:00.000
4066,4067,2012-05-01 00:00:00.000,USD,BRL,1.87,1.871,2012-05-01 00:00:00.000
4067,4068,2012-05-01 00:00:00.000,USD,CAD,1.5078,1.5129,2012-05-01 00:00:00.000
4068,4069,2012-05-01 00:00:00.000,USD,CNY,8.2791,8.2802,2012-05-01 00:00:00.000
4069,4070,2012-05-01 00:00:00.000,USD,EUR,1.168,1.1689,2012-05-01 00:00:00.000
4070,4071,2012-05-01 00:00:00.000,USD,GBP,0.6887,0.6895,2012-05-01 00:00:00.000
4071,4072,2012-05-01 00:00:00.000,USD,JPY,107.85,107.911,2012-05-01 00:00:00.000
4072,4073,2012-05-01 00:00:00.000,USD,MXN,9.521,9.525,2012-05-01 00:00:00.000
4073,4074,2012-05-01 00:00:00.000,USD,SAR,3.7509,3.7538,2012-05-01 00:00:00.000
4074,4075,2012-05-01 00:00:00.000,USD,VEB,692.8,692.86,2012-05-01 00:00:00.000
4075,4076,2012-05-02 00:00:00.000,USD,ARS,0.9991,0.9985,2012-05-02 00:00:00.000
4076,4077,2012-05-02 00:00:00.000,USD,AUD,1.9114,1.9112,2012-05-02 00:00:00.000
4077,4078,2012-05-02 00:00:00.000,USD,BRL,1.866,1.866,2012-05-02 00:00:00.000
4078,4079,2012-05-02 00:00:00.000,USD,CAD,1.5187,1.5158,2012-05-02 00:00:00.000
4079,4080,2012-05-02 00:00:00.000,USD,CNY,8.2789,8.278,2012-05-02 00:00:00.000
4080,4081,2012-05-02 00:00:00.000,USD,EUR,1.1758,1.1755,2012-05-02 00:00:00.000
4081,4082,2012-05-02 00:00:00.000,USD,GBP,0.6908,0.6899,2012-05-02 00:00:00.000
4082,4083,2012-05-02 00:00:00.000,USD,JPY,108.147,108.125,2012-05-02 00:00:00.000
4083,4084,2012-05-02 00:00:00.000,USD,MXN,9.5375,9.528,2012-05-02 00:00:00.000
4084,4085,2012-05-02 00:00:00.000,USD,SAR,3.7507,3.7456,2012-05-02 00:00:00.000
4085,4086,2012-05-02 00:00:00.000,USD,VEB,692.966,692.87,2012-05-02 00:00:00.000
4086,4087,2012-05-03 00:00:00.000,USD,ARS,0.9998,1.0006,2012-05-03 00:00:00.000
4087,4088,2012-05-03 00:00:00.000,USD,AUD,1.921,1.9215,2012-05-03 00:00:00.000
4088,4089,2012-05-03 00:00:00.000,USD,BRL,1.8714,1.8759,2012-05-03 00:00:00.000
4089,4090,2012-05-03 00:00:00.000,USD,CAD,1.5203,1.5244,2012-05-03 00:00:00.000
4090,4091,2012-05-03 00:00:00.000,USD,CNY,8.2791,8.2797,2012-05-03 00:00:00.000
4091,4092,2012-05-03 00:00:00.000,USD,EUR,1.1701,1.1712,2012-05-03 00:00:00.000
4092,4093,2012-05-03 00:00:00.000,USD,GBP,0.6893,0.6897,2012-05-03 00:00:00.000
4093,4094,2012-05-03 00:00:00.000,USD,JPY,108.051,108.117,2012-05-03 00:00:00.000
4094,4095,2012-05-03 00:00:00.000,USD,MXN,9.5627,9.567,2012-05-03 00:00:00.000
4095,4096,2012-05-03 00:00:00.000,USD,SAR,3.7507,3.7542,2012-05-03 00:00:00.000
4096,4097,2012-05-03 00:00:00.000,USD,VEB,692.69,692.7699,2012-05-03 00:00:00.000
4097,4098,2012-05-04 00:00:00.000,USD,ARS,0.9998,0.9997,2012-05-04 00:00:00.000
4098,4099,2012-05-04 00:00:00.000,USD,AUD,1.9192,1.9181,2012-05-04 00:00:00.000
4099,4100,2012-05-04 00:00:00.000,USD,BRL,1.875,1.871,2012-05-04 00:00:00.000
4100,4101,2012-05-04 00:00:00.000,USD,CAD,1.5134,1.5075,2012-05-04 00:00:00.000
4101,4102,2012-05-04 00:00:00.000,USD,CNY,8.2789,8.2789,2012-05-04 00:00:00.000
4102,4103,2012-05-04 00:00:00.000,USD,EUR,1.1912,1.1904,2012-05-04 00:00:00.000
4103,4104,2012-05-04 00:00:00.000,USD,GBP,0.6925,0.6925,2012-05-04 00:00:00.000
4104,4105,2012-05-04 00:00:00.000,USD,JPY,107.9,107.801,2012-05-04 00:00:00.000
4105,4106,2012-05-04 00:00:00.000,USD,MXN,9.5557,9.5489,2012-05-04 00:00:00.000
4106,4107,2012-05-04 00:00:00.000,USD,SAR,3.7513,3.7464,2012-05-04 00:00:00.000
4107,4108,2012-05-04 00:00:00.000,USD,VEB,692.5099,692.4299,2012-05-04 00:00:00.000
4108,4109,2012-05-05 00:00:00.000,USD,ARS,0.9998,1.0007,2012-05-05 00:00:00.000
4109,4110,2012-05-05 00:00:00.000,USD,AUD,1.916,1.9168,2012-05-05 00:00:00.000
4110,4111,2012-05-05 00:00:00.000,USD,BRL,1.8779,1.8859,2012-05-05 00:00:00.000
4111,4112,2012-05-05 00:00:00.000,USD,CAD,1.5125,1.5154,2012-05-05 00:00:00.000
4112,4113,2012-05-05 00:00:00.000,USD,CNY,8.2788,8.2797,2012-05-05 00:00:00.000
4113,4114,2012-05-05 00:00:00.000,USD,EUR,1.1863,1.1863,2012-05-05 00:00:00.000
4114,4115,2012-05-05 00:00:00.000,USD,GBP,0.6915,0.6916,2012-05-05 00:00:00.000
4115,4116,2012-05-05 00:00:00.000,USD,JPY,108.2039,108.276,2012-05-05 00:00:00.000
4116,4117,2012-05-05 00:00:00.000,USD,MXN,9.5389,9.5399,2012-05-05 00:00:00.000
4117,4118,2012-05-05 00:00:00.000,USD,SAR,3.7511,3.7549,2012-05-05 00:00:00.000
4118,4119,2012-05-05 00:00:00.000,USD,VEB,691.69,691.71,2012-05-05 00:00:00.000
4119,4120,2012-05-06 00:00:00.000,USD,ARS,0.9993,0.999,2012-05-06 00:00:00.000
4120,4121,2012-05-06 00:00:00.000,USD,AUD,1.892,1.8912,2012-05-06 00:00:00.000
4121,4122,2012-05-06 00:00:00.000,USD,BRL,1.887,1.8819,2012-05-06 00:00:00.000
4122,4123,2012-05-06 00:00:00.000,USD,CAD,1.5132,1.508,2012-05-06 00:00:00.000
4123,4124,2012-05-06 00:00:00.000,USD,CNY,8.2786,8.2782,2012-05-06 00:00:00.000
4124,4125,2012-05-06 00:00:00.000,USD,EUR,1.1891,1.1886,2012-05-06 00:00:00.000
4125,4126,2012-05-06 00:00:00.000,USD,GBP,0.6896,0.6893,2012-05-06 00:00:00.000
4126,4127,2012-05-06 00:00:00.000,USD,JPY,108.92,108.914,2012-05-06 00:00:00.000
4127,4128,2012-05-06 00:00:00.000,USD,MXN,9.5603,9.553,2012-05-06 00:00:00.000
4128,4129,2012-05-06 00:00:00.000,USD,SAR,3.7513,3.7462,2012-05-06 00:00:00.000
4129,4130,2012-05-06 00:00:00.000,USD,VEB,692.8,692.7899,2012-05-06 00:00:00.000
4130,4131,2012-05-07 00:00:00.000,USD,ARS,0.9993,0.9996,2012-05-07 00:00:00.000
4131,4132,2012-05-07 00:00:00.000,USD,AUD,1.892,1.8926,2012-05-07 00:00:00.000
4132,4133,2012-05-07 00:00:00.000,USD,BRL,1.887,1.887,2012-05-07 00:00:00.000
4133,4134,2012-05-07 00:00:00.000,USD,CAD,1.5132,1.5158,2012-05-07 00:00:00.000
4134,4135,2012-05-07 00:00:00.000,USD,CNY,8.2786,8.2796,2012-05-07 00:00:00.000
4135,4136,2012-05-07 00:00:00.000,USD,EUR,1.1876,1.1879,2012-05-07 00:00:00.000
4136,4137,2012-05-07 00:00:00.000,USD,GBP,0.6896,0.6898,2012-05-07 00:00:00.000
4137,4138,2012-05-07 00:00:00.000,USD,JPY,108.92,108.922,2012-05-07 00:00:00.000
4138,4139,2012-05-07 00:00:00.000,USD,MXN,9.5549,9.557,2012-05-07 00:00:00.000
4139,4140,2012-05-07 00:00:00.000,USD,SAR,3.7513,3.7587,2012-05-07 00:00:00.000
4140,4141,2012-05-07 00:00:00.000,USD,VEB,692.8,692.87,2012-05-07 00:00:00.000
4141,4142,2012-05-08 00:00:00.000,USD,ARS,0.9993,0.9987,2012-05-08 00:00:00.000
4142,4143,2012-05-08 00:00:00.000,USD,AUD,1.892,1.892,2012-05-08 00:00:00.000
4143,4144,2012-05-08 00:00:00.000,USD,BRL,1.887,1.8839,2012-05-08 00:00:00.000
4144,4145,2012-05-08 00:00:00.000,USD,CAD,1.5121,1.5082,2012-05-08 00:00:00.000
4145,4146,2012-05-08 00:00:00.000,USD,CNY,8.2786,8.278,2012-05-08 00:00:00.000
4146,4147,2012-05-08 00:00:00.000,USD,EUR,1.1876,1.1871,2012-05-08 00:00:00.000
4147,4148,2012-05-08 00:00:00.000,USD,GBP,0.6883,0.6874,2012-05-08 00:00:00.000
4148,4149,2012-05-08 00:00:00.000,USD,JPY,108.95,108.878,2012-05-08 00:00:00.000
4149,4150,2012-05-08 00:00:00.000,USD,MXN,9.5549,9.547,2012-05-08 00:00:00.000
4150,4151,2012-05-08 00:00:00.000,USD,SAR,3.7511,3.7505,2012-05-08 00:00:00.000
4151,4152,2012-05-08 00:00:00.000,USD,VEB,692.8,692.7,2012-05-08 00:00:00.000
4152,4153,2012-05-09 00:00:00.000,USD,ARS,0.9998,1.0001,2012-05-09 00:00:00.000
4153,4154,2012-05-09 00:00:00.000,USD,AUD,1.9032,1.9039,2012-05-09 00:00:00.000
4154,4155,2012-05-09 00:00:00.000,USD,BRL,1.895,1.8979,2012-05-09 00:00:00.000
4155,4156,2012-05-09 00:00:00.000,USD,CAD,1.5107,1.517,2012-05-09 00:00:00.000
4156,4157,2012-05-09 00:00:00.000,USD,CNY,8.2791,8.2797,2012-05-09 00:00:00.000
4157,4158,2012-05-09 00:00:00.000,USD,EUR,1.1972,1.1975,2012-05-09 00:00:00.000
4158,4159,2012-05-09 00:00:00.000,USD,GBP,0.6891,0.6901,2012-05-09 00:00:00.000
4159,4160,2012-05-09 00:00:00.000,USD,JPY,108.328,108.3679,2012-05-09 00:00:00.000
4160,4161,2012-05-09 00:00:00.000,USD,MXN,9.593,9.6029,2012-05-09 00:00:00.000
4161,4162,2012-05-09 00:00:00.000,USD,SAR,3.7513,3.7591,2012-05-09 00:00:00.000
4162,4163,2012-05-09 00:00:00.000,USD,VEB,693.25,693.33,2012-05-09 00:00:00.000
4163,4164,2012-05-10 00:00:00.000,USD,ARS,0.9998,0.999,2012-05-10 00:00:00.000
4164,4165,2012-05-10 00:00:00.000,USD,AUD,1.9045,1.9036,2012-05-10 00:00:00.000
4165,4166,2012-05-10 00:00:00.000,USD,BRL,1.91,1.9039,2012-05-10 00:00:00.000
4166,4167,2012-05-10 00:00:00.000,USD,CAD,1.514,1.5084,2012-05-10 00:00:00.000
4167,4168,2012-05-10 00:00:00.000,USD,CNY,8.2791,8.2789,2012-05-10 00:00:00.000
4168,4169,2012-05-10 00:00:00.000,USD,EUR,1.1951,1.1941,2012-05-10 00:00:00.000
4169,4170,2012-05-10 00:00:00.000,USD,GBP,0.6897,0.6889,2012-05-10 00:00:00.000
4170,4171,2012-05-10 00:00:00.000,USD,JPY,107.918,107.915,2012-05-10 00:00:00.000
4171,4172,2012-05-10 00:00:00.000,USD,MXN,9.6035,9.596,2012-05-10 00:00:00.000
4172,4173,2012-05-10 00:00:00.000,USD,SAR,3.7511,3.7462,2012-05-10 00:00:00.000
4173,4174,2012-05-10 00:00:00.000,USD,VEB,694.25,694.21,2012-05-10 00:00:00.000
4174,4175,2012-05-11 00:00:00.000,USD,ARS,0.9998,1.0005,2012-05-11 00:00:00.000
4175,4176,2012-05-11 00:00:00.000,USD,AUD,1.9266,1.9275,2012-05-11 00:00:00.000
4176,4177,2012-05-11 00:00:00.000,USD,BRL,1.9299,1.9299,2012-05-11 00:00:00.000
4177,4178,2012-05-11 00:00:00.000,USD,CAD,1.5181,1.5202,2012-05-11 00:00:00.000
4178,4179,2012-05-11 00:00:00.000,USD,CNY,8.2789,8.279,2012-05-11 00:00:00.000
4179,4180,2012-05-11 00:00:00.000,USD,EUR,1.2078,1.208,2012-05-11 00:00:00.000
4180,4181,2012-05-11 00:00:00.000,USD,GBP,0.6983,0.6991,2012-05-11 00:00:00.000
4181,4182,2012-05-11 00:00:00.000,USD,JPY,108.238,108.31,2012-05-11 00:00:00.000
4182,4183,2012-05-11 00:00:00.000,USD,MXN,9.67,9.6709,2012-05-11 00:00:00.000
4183,4184,2012-05-11 00:00:00.000,USD,SAR,3.7513,3.7553,2012-05-11 00:00:00.000
4184,4185,2012-05-11 00:00:00.000,USD,VEB,693.75,693.7699,2012-05-11 00:00:00.000
4185,4186,2012-05-12 00:00:00.000,USD,ARS,0.9998,0.9997,2012-05-12 00:00:00.000
4186,4187,2012-05-12 00:00:00.000,USD,AUD,1.9186,1.9181,2012-05-12 00:00:00.000
4187,4188,2012-05-12 00:00:00.000,USD,BRL,1.937,1.9279,2012-05-12 00:00:00.000
4188,4189,2012-05-12 00:00:00.000,USD,CAD,1.5226,1.517,2012-05-12 00:00:00.000
4189,4190,2012-05-12 00:00:00.000,USD,CNY,8.2792,8.2787,2012-05-12 00:00:00.000
4190,4191,2012-05-12 00:00:00.000,USD,EUR,1.206,1.2056,2012-05-12 00:00:00.000
4191,4192,2012-05-12 00:00:00.000,USD,GBP,0.6968,0.6965,2012-05-12 00:00:00.000
4192,4193,2012-05-12 00:00:00.000,USD,JPY,108.371,108.3679,2012-05-12 00:00:00.000
4193,4194,2012-05-12 00:00:00.000,USD,MXN,9.6609,9.657,2012-05-12 00:00:00.000
4194,4195,2012-05-12 00:00:00.000,USD,SAR,3.7509,3.7462,2012-05-12 00:00:00.000
4195,4196,2012-05-12 00:00:00.000,USD,VEB,694.5099,694.4099,2012-05-12 00:00:00.000
4196,4197,2012-05-13 00:00:00.000,USD,ARS,0.9993,0.9993,2012-05-13 00:00:00.000
4197,4198,2012-05-13 00:00:00.000,USD,AUD,1.9112,1.9117,2012-05-13 00:00:00.000
4198,4199,2012-05-13 00:00:00.000,USD,BRL,1.9153,1.9199,2012-05-13 00:00:00.000
4199,4200,2012-05-13 00:00:00.000,USD,CAD,1.53,1.5331,2012-05-13 00:00:00.000
4200,4201,2012-05-13 00:00:00.000,USD,CNY,8.2796,8.2805,2012-05-13 00:00:00.000
4201,4202,2012-05-13 00:00:00.000,USD,EUR,1.1906,1.1915,2012-05-13 00:00:00.000
4202,4203,2012-05-13 00:00:00.000,USD,GBP,0.6877,0.6878,2012-05-13 00:00:00.000
4203,4204,2012-05-13 00:00:00.000,USD,JPY,108.673,108.69,2012-05-13 00:00:00.000
4204,4205,2012-05-13 00:00:00.000,USD,MXN,9.6259,9.627,2012-05-13 00:00:00.000
4205,4206,2012-05-13 00:00:00.000,USD,SAR,3.7513,3.7534,2012-05-13 00:00:00.000
4206,4207,2012-05-13 00:00:00.000,USD,VEB,694.2599,694.34,2012-05-13 00:00:00.000
4207,4208,2012-05-14 00:00:00.000,USD,ARS,0.9993,0.9986,2012-05-14 00:00:00.000
4208,4209,2012-05-14 00:00:00.000,USD,AUD,1.92,1.9195,2012-05-14 00:00:00.000
4209,4210,2012-05-14 00:00:00.000,USD,BRL,1.917,1.917,2012-05-14 00:00:00.000
4210,4211,2012-05-14 00:00:00.000,USD,CAD,1.53,1.5224,2012-05-14 00:00:00.000
4211,4212,2012-05-14 00:00:00.000,USD,CNY,8.2796,8.2792,2012-05-14 00:00:00.000
4212,4213,2012-05-14 00:00:00.000,USD,EUR,1.1919,1.1917,2012-05-14 00:00:00.000
4213,4214,2012-05-14 00:00:00.000,USD,GBP,0.6873,0.6865,2012-05-14 00:00:00.000
4214,4215,2012-05-14 00:00:00.000,USD,JPY,108.66,108.648,2012-05-14 00:00:00.000
4215,4216,2012-05-14 00:00:00.000,USD,MXN,9.6259,9.6219,2012-05-14 00:00:00.000
4216,4217,2012-05-14 00:00:00.000,USD,SAR,3.7513,3.7511,2012-05-14 00:00:00.000
4217,4218,2012-05-14 00:00:00.000,USD,VEB,694.2599,694.1799,2012-05-14 00:00:00.000
4218,4219,2012-05-15 00:00:00.000,USD,ARS,0.9993,0.9995,2012-05-15 00:00:00.000
4219,4220,2012-05-15 00:00:00.000,USD,AUD,1.9156,1.9157,2012-05-15 00:00:00.000
4220,4221,2012-05-15 00:00:00.000,USD,BRL,1.917,1.9219,2012-05-15 00:00:00.000
4221,4222,2012-05-15 00:00:00.000,USD,CAD,1.5314,1.5357,2012-05-15 00:00:00.000
4222,4223,2012-05-15 00:00:00.000,USD,CNY,8.2796,8.28,2012-05-15 00:00:00.000
4223,4224,2012-05-15 00:00:00.000,USD,EUR,1.1912,1.1915,2012-05-15 00:00:00.000
4224,4225,2012-05-15 00:00:00.000,USD,GBP,0.6873,0.6878,2012-05-15 00:00:00.000
4225,4226,2012-05-15 00:00:00.000,USD,JPY,108.7,108.746,2012-05-15 00:00:00.000
4226,4227,2012-05-15 00:00:00.000,USD,MXN,9.6259,9.6319,2012-05-15 00:00:00.000
4227,4228,2012-05-15 00:00:00.000,USD,SAR,3.7511,3.7555,2012-05-15 00:00:00.000
4228,4229,2012-05-15 00:00:00.000,USD,VEB,694.2599,694.2699,2012-05-15 00:00:00.000
4229,4230,2012-05-16 00:00:00.000,USD,ARS,0.9998,0.999,2012-05-16 00:00:00.000
4230,4231,2012-05-16 00:00:00.000,USD,AUD,1.9113,1.9108,2012-05-16 00:00:00.000
4231,4232,2012-05-16 00:00:00.000,USD,BRL,1.9159,1.9079,2012-05-16 00:00:00.000
4232,4233,2012-05-16 00:00:00.000,USD,CAD,1.5315,1.5222,2012-05-16 00:00:00.000
4233,4234,2012-05-16 00:00:00.000,USD,CNY,8.2788,8.2782,2012-05-16 00:00:00.000
4234,4235,2012-05-16 00:00:00.000,USD,EUR,1.1892,1.1883,2012-05-16 00:00:00.000
4235,4236,2012-05-16 00:00:00.000,USD,GBP,0.6893,0.6893,2012-05-16 00:00:00.000
4236,4237,2012-05-16 00:00:00.000,USD,JPY,108.996,108.947,2012-05-16 00:00:00.000
4237,4238,2012-05-16 00:00:00.000,USD,MXN,9.6061,9.601,2012-05-16 00:00:00.000
4238,4239,2012-05-16 00:00:00.000,USD,SAR,3.7511,3.7414,2012-05-16 00:00:00.000
4239,4240,2012-05-16 00:00:00.000,USD,VEB,693.69,693.69,2012-05-16 00:00:00.000
4240,4241,2012-05-17 00:00:00.000,USD,ARS,0.9998,1.0007,2012-05-17 00:00:00.000
4241,4242,2012-05-17 00:00:00.000,USD,AUD,1.9235,1.9235,2012-05-17 00:00:00.000
4242,4243,2012-05-17 00:00:00.000,USD,BRL,1.901,1.907,2012-05-17 00:00:00.000
4243,4244,2012-05-17 00:00:00.000,USD,CAD,1.5229,1.5284,2012-05-17 00:00:00.000
4244,4245,2012-05-17 00:00:00.000,USD,CNY,8.2782,8.279,2012-05-17 00:00:00.000
4245,4246,2012-05-17 00:00:00.000,USD,EUR,1.1786,1.1791,2012-05-17 00:00:00.000
4246,4247,2012-05-17 00:00:00.000,USD,GBP,0.6905,0.6913,2012-05-17 00:00:00.000
4247,4248,2012-05-17 00:00:00.000,USD,JPY,109.157,109.217,2012-05-17 00:00:00.000
4248,4249,2012-05-17 00:00:00.000,USD,MXN,9.5729,9.576,2012-05-17 00:00:00.000
4249,4250,2012-05-17 00:00:00.000,USD,SAR,3.7513,3.7578,2012-05-17 00:00:00.000
4250,4251,2012-05-17 00:00:00.000,USD,VEB,693.5,693.5099,2012-05-17 00:00:00.000
4251,4252,2012-05-18 00:00:00.000,USD,ARS,0.9998,0.9998,2012-05-18 00:00:00.000
4252,4253,2012-05-18 00:00:00.000,USD,AUD,1.9079,1.9072,2012-05-18 00:00:00.000
4253,4254,2012-05-18 00:00:00.000,USD,BRL,1.9219,1.921,2012-05-18 00:00:00.000
4254,4255,2012-05-18 00:00:00.000,USD,CAD,1.5345,1.528,2012-05-18 00:00:00.000
4255,4256,2012-05-18 00:00:00.000,USD,CNY,8.2781,8.2781,2012-05-18 00:00:00.000
4256,4257,2012-05-18 00:00:00.000,USD,EUR,1.1615,1.1609,2012-05-18 00:00:00.000
4257,4258,2012-05-18 00:00:00.000,USD,GBP,0.6886,0.6881,2012-05-18 00:00:00.000
4258,4259,2012-05-18 00:00:00.000,USD,JPY,108.2279,108.205,2012-05-18 00:00:00.000
4259,4260,2012-05-18 00:00:00.000,USD,MXN,9.6012,9.596,2012-05-18 00:00:00.000
4260,4261,2012-05-18 00:00:00.000,USD,SAR,3.7513,3.7486,2012-05-18 00:00:00.000
4261,4262,2012-05-18 00:00:00.000,USD,VEB,694.0,693.97,2012-05-18 00:00:00.000
4262,4263,2012-05-19 00:00:00.000,USD,ARS,0.9998,1.0005,2012-05-19 00:00:00.000
4263,4264,2012-05-19 00:00:00.000,USD,AUD,1.9251,1.9258,2012-05-19 00:00:00.000
4264,4265,2012-05-19 00:00:00.000,USD,BRL,1.9199,1.921,2012-05-19 00:00:00.000
4265,4266,2012-05-19 00:00:00.000,USD,CAD,1.5321,1.5391,2012-05-19 00:00:00.000
4266,4267,2012-05-19 00:00:00.000,USD,CNY,8.2777,8.2784,2012-05-19 00:00:00.000
4267,4268,2012-05-19 00:00:00.000,USD,EUR,1.1646,1.1653,2012-05-19 00:00:00.000
4268,4269,2012-05-19 00:00:00.000,USD,GBP,0.6915,0.6915,2012-05-19 00:00:00.000
4269,4270,2012-05-19 00:00:00.000,USD,JPY,108.17,108.258,2012-05-19 00:00:00.000
4270,4271,2012-05-19 00:00:00.000,USD,MXN,9.5767,9.58,2012-05-19 00:00:00.000
4271,4272,2012-05-19 00:00:00.000,USD,SAR,3.7511,3.7538,2012-05-19 00:00:00.000
4272,4273,2012-05-19 00:00:00.000,USD,VEB,694.6,694.61,2012-05-19 00:00:00.000
4273,4274,2012-05-20 00:00:00.000,USD,ARS,0.999,0.9983,2012-05-20 00:00:00.000
4274,4275,2012-05-20 00:00:00.000,USD,AUD,1.9018,1.9011,2012-05-20 00:00:00.000
4275,4276,2012-05-20 00:00:00.000,USD,BRL,1.943,1.937,2012-05-20 00:00:00.000
4276,4277,2012-05-20 00:00:00.000,USD,CAD,1.5333,1.5295,2012-05-20 00:00:00.000
4277,4278,2012-05-20 00:00:00.000,USD,CNY,8.2775,8.2767,2012-05-20 00:00:00.000
4278,4279,2012-05-20 00:00:00.000,USD,EUR,1.154,1.1532,2012-05-20 00:00:00.000
4279,4280,2012-05-20 00:00:00.000,USD,GBP,0.6903,0.6899,2012-05-20 00:00:00.000
4280,4281,2012-05-20 00:00:00.000,USD,JPY,107.03,106.974,2012-05-20 00:00:00.000
4281,4282,2012-05-20 00:00:00.000,USD,MXN,9.653,9.644,2012-05-20 00:00:00.000
4282,4283,2012-05-20 00:00:00.000,USD,SAR,3.7511,3.749,2012-05-20 00:00:00.000
4283,4284,2012-05-20 00:00:00.000,USD,VEB,695.3,695.2899,2012-05-20 00:00:00.000
4284,4285,2012-05-21 00:00:00.000,USD,ARS,0.999,0.9995,2012-05-21 00:00:00.000
4285,4286,2012-05-21 00:00:00.000,USD,AUD,1.9073,1.9076,2012-05-21 00:00:00.000
4286,4287,2012-05-21 00:00:00.000,USD,BRL,1.944,1.954,2012-05-21 00:00:00.000
4287,4288,2012-05-21 00:00:00.000,USD,CAD,1.5331,1.5369,2012-05-21 00:00:00.000
4288,4289,2012-05-21 00:00:00.000,USD,CNY,8.2775,8.2782,2012-05-21 00:00:00.000
4289,4290,2012-05-21 00:00:00.000,USD,EUR,1.1521,1.1528,2012-05-21 00:00:00.000
4290,4291,2012-05-21 00:00:00.000,USD,GBP,0.6898,0.6898,2012-05-21 00:00:00.000
4291,4292,2012-05-21 00:00:00.000,USD,JPY,107.15,107.178,2012-05-21 00:00:00.000
4292,4293,2012-05-21 00:00:00.000,USD,MXN,9.653,9.6549,2012-05-21 00:00:00.000
4293,4294,2012-05-21 00:00:00.000,USD,SAR,3.7513,3.7566,2012-05-21 00:00:00.000
4294,4295,2012-05-21 00:00:00.000,USD,VEB,695.3,695.34,2012-05-21 00:00:00.000
4295,4296,2012-05-22 00:00:00.000,USD,ARS,0.999,0.9987,2012-05-22 00:00:00.000
4296,4297,2012-05-22 00:00:00.000,USD,AUD,1.8955,1.8952,2012-05-22 00:00:00.000
4297,4298,2012-05-22 00:00:00.000,USD,BRL,1.944,1.943,2012-05-22 00:00:00.000
4298,4299,2012-05-22 00:00:00.000,USD,CAD,1.533,1.5327,2012-05-22 00:00:00.000
4299,4300,2012-05-22 00:00:00.000,USD,CNY,8.2775,8.2772,2012-05-22 00:00:00.000
4300,4301,2012-05-22 00:00:00.000,USD,EUR,1.1521,1.1516,2012-05-22 00:00:00.000
4301,4302,2012-05-22 00:00:00.000,USD,GBP,0.6901,0.6894,2012-05-22 00:00:00.000
4302,4303,2012-05-22 00:00:00.000,USD,JPY,107.12,107.048,2012-05-22 00:00:00.000
4303,4304,2012-05-22 00:00:00.000,USD,MXN,9.653,9.644,2012-05-22 00:00:00.000
4304,4305,2012-05-22 00:00:00.000,USD,SAR,3.7515,3.7452,2012-05-22 00:00:00.000
4305,4306,2012-05-22 00:00:00.000,USD,VEB,695.3,695.25,2012-05-22 00:00:00.000
4306,4307,2012-05-23 00:00:00.000,USD,ARS,0.999,0.9999,2012-05-23 00:00:00.000
4307,4308,2012-05-23 00:00:00.000,USD,AUD,1.9019,1.9024,2012-05-23 00:00:00.000
4308,4309,2012-05-23 00:00:00.000,USD,BRL,1.9399,1.944,2012-05-23 00:00:00.000
4309,4310,2012-05-23 00:00:00.000,USD,CAD,1.5306,1.5396,2012-05-23 00:00:00.000
4310,4311,2012-05-23 00:00:00.000,USD,CNY,8.2775,8.2784,2012-05-23 00:00:00.000
4311,4312,2012-05-23 00:00:00.000,USD,EUR,1.1612,1.1618,2012-05-23 00:00:00.000
4312,4313,2012-05-23 00:00:00.000,USD,GBP,0.7004,0.7012,2012-05-23 00:00:00.000
4313,4314,2012-05-23 00:00:00.000,USD,JPY,107.459,107.538,2012-05-23 00:00:00.000
4314,4315,2012-05-23 00:00:00.000,USD,MXN,9.6602,9.6669,2012-05-23 00:00:00.000
4315,4316,2012-05-23 00:00:00.000,USD,SAR,3.7513,3.7583,2012-05-23 00:00:00.000
4316,4317,2012-05-23 00:00:00.000,USD,VEB,694.75,694.85,2012-05-23 00:00:00.000
4317,4318,2012-05-24 00:00:00.000,USD,ARS,0.9997,0.9995,2012-05-24 00:00:00.000
4318,4319,2012-05-24 00:00:00.000,USD,AUD,1.8888,1.8878,2012-05-24 00:00:00.000
4319,4320,2012-05-24 00:00:00.000,USD,BRL,1.9547,1.951,2012-05-24 00:00:00.000
