,DueDate,CustomerID,SalesPersonID,BillToAddressID,ShipToAddressID,ShipMethodID,LocalID
6690,2015-10-30,12390,-1,25344,25344,1,23306
6691,2015-10-26,11241,-1,11456,11456,1,23307
6692,2015-10-27,11020,-1,26214,26214,1,23308
6693,2015-10-24,11089,-1,12982,12982,1,23309
6694,2015-11-01,14066,-1,25919,25919,1,23310
6695,2015-11-01,18906,-1,16147,16147,1,23311
6696,2015-10-30,11448,-1,14781,14781,1,23312
6697,2015-11-02,11006,-1,15264,15264,1,23313
6698,2015-11-01,21440,-1,24051,24051,1,23314
6699,2015-10-24,22687,-1,22694,22694,1,23315
6700,2015-10-27,26864,-1,28965,28965,1,23316
6701,2015-10-30,18208,-1,25484,25484,1,23317
6702,2015-10-29,11240,-1,23429,23429,1,23318
6703,2015-11-01,11400,-1,17631,17631,1,23319
6704,2015-10-27,11338,-1,27429,27429,1,23320
6705,2015-10-31,23234,-1,27093,27093,1,23321
6706,2015-10-26,11261,-1,18451,18451,1,23322
6707,2015-10-28,13841,-1,21709,21709,1,23323
6708,2015-10-27,24604,-1,13438,13438,1,23324
6709,2015-10-31,28202,-1,19561,19561,1,23325
6710,2015-10-30,19765,-1,20256,20256,1,23326
6711,2015-10-29,11108,-1,19596,19596,1,23327
6712,2015-10-24,11449,-1,13783,13783,1,23328
6713,2015-10-25,11943,-1,21230,21230,1,23329
6714,2015-11-02,25086,-1,28912,28912,1,23330
6715,2015-10-24,12179,-1,21065,21065,1,28366
6716,2015-10-24,19518,-1,13117,13117,1,28367
6717,2015-10-24,19051,-1,12613,12613,1,28368
6718,2015-10-30,12764,-1,19787,19787,1,28369
6719,2015-10-26,15005,-1,23737,23737,1,28370
6720,2015-10-26,12241,-1,15365,15365,1,28371
6721,2015-10-27,12242,-1,18056,18056,1,28372
6722,2015-10-28,25941,-1,25256,25256,1,28373
6723,2015-11-01,28504,-1,16780,16780,1,28374
6724,2015-10-31,12607,-1,20936,20936,1,28375
6725,2015-10-28,11296,-1,12418,12418,1,28376
6726,2015-10-24,11317,-1,28569,28569,1,28377
6727,2015-10-30,11626,-1,29105,29105,1,28378
6728,2015-10-29,19967,-1,13334,13334,1,28379
6729,2015-10-26,25830,-1,22179,22179,1,28380
6730,2015-10-26,11896,-1,27441,27441,1,28381
6731,2015-10-28,14774,-1,11707,11707,1,28382
6732,2015-10-30,11535,-1,14009,14009,1,28383
6733,2015-10-25,11522,-1,15797,15797,1,28384
6734,2015-11-02,23385,-1,23189,23189,1,28385
6735,2015-10-29,18137,-1,14913,14913,1,28386
6736,2015-10-26,14800,-1,26934,26934,1,28387
6737,2015-10-29,12618,-1,21287,21287,1,28388
6738,2015-10-25,19787,-1,25711,25711,1,28389
6739,2015-10-31,19951,-1,20221,20221,1,28390
6740,2015-10-26,11768,-1,21729,21729,1,28391
6741,2015-10-24,28470,-1,20959,20959,1,28392
6742,2015-10-26,14769,-1,12546,12546,1,28393
6743,2015-10-25,11291,-1,19633,19633,1,28394
6744,2015-10-28,11307,-1,26318,26318,1,28395
6745,2015-10-25,11259,-1,28469,28469,1,28396
6746,2015-10-27,18039,-1,26885,26885,1,28397
6747,2015-10-30,19795,-1,28248,28248,1,28398
6748,2015-10-30,11892,-1,16066,16066,1,28399
6749,2015-10-31,11899,-1,24464,24464,1,28400
6750,2015-10-27,11237,-1,16552,16552,1,28401
6751,2015-10-25,14775,-1,12704,12704,1,28402
6752,2015-10-30,26011,-1,14837,14837,1,28403
6753,2015-11-02,19766,-1,22208,22208,1,28404
6754,2015-11-02,23351,-1,24356,24356,1,28405
6755,2015-11-01,11302,-1,22243,22243,1,28406
6756,2015-10-30,11525,-1,18240,18240,1,28407
6757,2015-10-29,14746,-1,18954,18954,1,28408
6758,2015-10-25,19964,-1,25502,25502,1,28409
6759,2015-10-28,23306,-1,28989,28989,1,28410
6760,2015-10-28,11623,-1,16700,16700,1,28411
6761,2015-10-25,14541,-1,28502,28502,1,28412
6762,2015-10-29,28458,-1,25361,25361,1,28413
6763,2015-11-02,11482,-1,16150,16150,1,28414
6764,2015-10-25,11289,-1,18999,18999,1,28415
6765,2015-10-31,25997,-1,19614,19614,1,28416
6766,2015-10-31,19791,-1,21019,21019,1,28417
6767,2015-10-29,11319,-1,17922,17922,1,28418
6768,2015-10-28,28652,-1,17869,17869,1,28419
6769,2015-10-30,19771,-1,17682,17682,1,28420
6770,2015-10-29,25826,-1,23141,23141,1,28421
6771,2015-10-29,11764,-1,14753,14753,1,28422
6772,2015-10-27,28478,-1,16410,16410,1,28423
6773,2015-10-24,11323,-1,15240,15240,1,28424
6774,2015-10-24,11617,-1,23193,23193,1,28425
6775,2015-10-27,11266,-1,12589,12589,1,28426
6776,2015-10-27,11270,-1,26418,26418,1,28427
6777,2015-10-26,19797,-1,26826,26826,1,28428
6778,2015-10-30,25827,-1,12553,12553,1,28429
6779,2015-10-27,11906,-1,17069,17069,1,28430
6780,2015-11-01,11901,-1,27694,27694,1,28431
6781,2015-10-26,14713,-1,22614,22614,1,28432
6782,2015-10-26,26004,-1,21265,21265,1,28433
6783,2015-10-29,14738,-1,27052,27052,1,28434
6784,2015-11-02,19957,-1,19984,19984,1,28435
6785,2015-10-29,11298,-1,22658,22658,1,28436
6786,2015-10-26,11528,-1,16236,16236,1,28437
6787,2015-10-30,11541,-1,21972,21972,1,28438
6788,2015-10-31,19438,-1,11566,11566,1,28439
6789,2015-10-28,19948,-1,21466,21466,1,28440
6790,2015-10-28,25829,-1,12346,12346,1,28441
6791,2015-10-28,11765,-1,24778,24778,1,28442
6792,2015-10-29,11281,-1,28225,28225,1,28443
6793,2015-10-28,11540,-1,15662,15662,1,28444
6794,2015-10-24,23283,-1,12425,12425,1,28445
6795,2015-11-02,19789,-1,25491,25491,1,28446
6796,2015-10-25,19950,-1,14614,14614,1,28447
6797,2015-11-02,14709,-1,13749,13749,1,28448
6798,2015-10-30,11485,-1,29126,29126,1,28449
6799,2015-10-28,18132,-1,16163,16163,1,28450
6800,2015-10-26,25998,-1,23685,23685,1,28451
6801,2015-10-31,26005,-1,21001,21001,1,28452
6802,2015-10-26,14741,-1,28600,28600,1,28453
6803,2015-10-29,19773,-1,24669,24669,1,28454
6804,2015-10-28,19958,-1,27788,27788,1,28455
6805,2015-10-25,11898,-1,16696,16696,1,28456
6806,2015-10-24,14425,-1,28344,28344,1,28457
6807,2015-10-26,15083,-1,24276,24276,1,28458
6808,2015-10-30,11292,-1,13398,13398,1,28459
6809,2015-10-29,11326,-1,21915,21915,1,28460
6810,2015-10-29,14747,-1,21966,21966,1,28461
6811,2015-10-25,11278,-1,25147,25147,1,28462
6812,2015-10-25,11538,-1,20510,20510,1,28463
6813,2015-10-30,18131,-1,16277,16277,1,28464
6814,2015-10-28,19947,-1,14652,14652,1,28465
6815,2015-10-25,14772,-1,27704,27704,1,28466
6816,2015-11-01,23378,-1,25193,25193,1,28467
6817,2015-10-30,11267,-1,15714,15714,1,28468
6818,2015-10-30,19765,-1,20256,20256,1,28469
6819,2015-10-30,19793,-1,25279,25279,1,28470
6820,2015-10-26,19963,-1,17355,17355,1,28471
6821,2015-11-02,19621,-1,17126,17126,1,28472
6822,2015-10-27,11767,-1,16235,16235,1,28473
6823,2015-10-25,15088,-1,21365,21365,1,28474
6824,2015-11-02,11534,-1,26635,26635,1,28475
6825,2015-10-31,19770,-1,14013,14013,1,28476
6826,2015-10-27,19783,-1,26262,26262,1,28477
6827,2015-10-29,11325,-1,14922,14922,1,28478
6828,2015-10-29,11272,-1,20720,20720,1,28479
6829,2015-10-29,20000,-1,14949,14949,1,28480
6830,2015-10-29,19653,-1,25303,25303,1,28481
6831,2015-10-25,11766,-1,24496,24496,1,28482
6832,2015-10-30,11290,-1,18553,18553,1,28483
6833,2015-10-28,12620,-1,18115,18115,1,28484
6834,2015-10-30,12614,-1,23932,23932,1,28485
6835,2015-10-28,14426,-1,22157,22157,1,28486
6836,2015-10-30,15087,-1,22823,22823,1,28487
6837,2015-10-29,11286,-1,15102,15102,1,28488
6838,2015-10-24,11537,-1,22014,22014,1,28489
6839,2015-10-27,11624,-1,27054,27054,1,28490
6840,2015-10-24,11630,-1,12452,12452,1,28491
6841,2015-10-24,19792,-1,17800,17800,1,28492
6842,2015-10-28,19960,-1,17229,17229,1,28493
6843,2015-10-30,19965,-1,19349,19349,1,28494
6844,2015-10-27,11900,-1,28916,28916,1,28495
6845,2015-10-27,11903,-1,13660,13660,1,28496
6846,2015-11-01,19786,-1,22820,22820,1,28497
6847,2015-10-29,19788,-1,11537,11537,1,28498
6848,2015-10-29,19620,-1,11770,11770,1,28499
6849,2015-10-26,19631,-1,25645,25645,1,28500
6850,2015-10-27,11894,-1,16310,16310,1,28501
6851,2015-10-25,15089,-1,25831,25831,1,28502
6852,2015-10-31,23376,-1,16062,16062,1,28503
6853,2015-10-31,11539,-1,15651,15651,1,28504
6854,2015-10-29,18046,-1,26322,26322,1,28505
6855,2015-11-01,14797,-1,15564,15564,1,28506
6856,2015-10-30,26001,-1,27545,27545,1,28507
6857,2015-10-24,14739,-1,13929,13929,1,28508
6858,2015-10-28,19772,-1,23796,23796,1,28509
6859,2015-10-29,19966,-1,27210,27210,1,28510
6860,2015-10-29,11529,-1,15296,15296,1,28511
6861,2015-11-01,11625,-1,27534,27534,1,28512
6862,2015-10-24,12561,-1,13768,13768,1,28513
6863,2015-10-24,11295,-1,21236,21236,1,28514
6864,2015-10-24,11629,-1,26275,26275,1,28515
6865,2015-10-24,12621,-1,12818,12818,1,28516
6866,2015-10-29,19959,-1,19489,19489,1,28517
6867,2015-10-26,19652,-1,28537,28537,1,28518
6868,2015-10-28,11245,-1,24678,24678,1,28519
6869,2015-10-28,11297,-1,15125,15125,1,28520
6870,2015-10-29,11299,-1,28009,28009,1,28521
6871,2015-10-31,11324,-1,27583,27583,1,28522
6872,2015-10-25,11327,-1,21499,21499,1,28523
6873,2015-10-31,19956,-1,26872,26872,1,28524
6874,2015-10-26,11271,-1,18173,18173,1,28525
6875,2015-10-29,19785,-1,28422,28422,1,28526
6876,2015-10-25,19949,-1,13509,13509,1,28527
6877,2015-10-26,11261,-1,18451,18451,1,28528
6878,2015-10-24,14207,-1,20064,20064,1,28529
6879,2015-10-30,23281,-1,20754,20754,1,28530
6880,2015-10-29,11907,-1,21553,21553,1,28531
6881,2015-10-25,26002,-1,26965,26965,1,28532
6882,2015-10-26,11830,-1,21225,21225,1,28533
6883,2015-10-25,14801,-1,16420,16420,1,28534
6884,2015-10-30,14868,-1,18297,18297,1,28535
6885,2015-10-27,26041,-1,25571,25571,1,28536
6886,2015-10-25,20246,-1,13576,13576,1,28537
6887,2015-10-24,20253,-1,28058,28058,1,28538
6888,2015-10-25,11696,-1,18797,18797,1,28539
6889,2015-10-28,23725,-1,23385,23385,1,28540
6890,2015-11-02,23858,-1,15441,15441,1,28541
6891,2015-10-25,15440,-1,21507,21507,1,28542
6892,2015-10-30,14753,-1,15293,15293,1,28543
6893,2015-11-02,20245,-1,19228,19228,1,28544
6894,2015-11-01,20151,-1,11482,11482,1,28545
6895,2015-10-28,20158,-1,22768,22768,1,28546
6896,2015-10-25,11916,-1,20076,20076,1,28547
6897,2015-10-31,11816,-1,20126,20126,1,28548
6898,2015-10-30,11688,-1,28473,28473,1,28549
6899,2015-10-24,14823,-1,28365,28365,1,28550
6900,2015-11-01,26050,-1,15701,15701,1,28551
6901,2015-10-31,20213,-1,24130,24130,1,28552
6902,2015-10-29,11915,-1,28304,28304,1,28553
6903,2015-10-25,11246,-1,15197,15197,1,28554
6904,2015-10-31,11742,-1,13296,13296,1,28555
6905,2015-10-30,11775,-1,18614,18614,1,28556
6906,2015-10-28,11812,-1,27987,27987,1,28557
6907,2015-10-26,23566,-1,15781,15781,1,28558
6908,2015-10-27,23592,-1,28023,28023,1,28559
6909,2015-10-24,14852,-1,25372,25372,1,28560
6910,2015-10-24,20154,-1,18556,18556,1,28561
6911,2015-10-26,11776,-1,13392,13392,1,28562
6912,2015-11-02,11683,-1,26989,26989,1,28563
6913,2015-11-01,15453,-1,16546,16546,1,28564
6914,2015-11-01,15620,-1,16534,16534,1,28565
6915,2015-10-30,14754,-1,18344,18344,1,28566
6916,2015-10-24,20247,-1,28811,28811,1,28567
6917,2015-10-25,11952,-1,19867,19867,1,28568
6918,2015-10-25,14827,-1,15508,15508,1,28569
6919,2015-10-27,19968,-1,25433,25433,1,28570
6920,2015-10-25,20157,-1,18218,18218,1,28571
6921,2015-10-30,15621,-1,21129,21129,1,28572
6922,2015-10-28,11772,-1,26737,26737,1,28573
6923,2015-10-30,14819,-1,27915,27915,1,28574
6924,2015-10-31,14822,-1,21175,21175,1,28575
6925,2015-10-28,26012,-1,24075,24075,1,28576
6926,2015-10-31,25919,-1,26918,26918,1,28577
6927,2015-10-30,11249,-1,16326,16326,1,28578
6928,2015-11-02,20007,-1,21667,21667,1,28579
6929,2015-10-31,20242,-1,27224,27224,1,28580
6930,2015-10-27,19975,-1,26617,26617,1,28581
6931,2015-10-25,11910,-1,22019,22019,1,28582
6932,2015-10-27,12750,-1,24286,24286,1,28583
6933,2015-10-27,19443,-1,17295,17295,1,28584
6934,2015-10-30,11707,-1,11708,11708,1,28585
6935,2015-10-30,23397,-1,16568,16568,1,28586
6936,2015-10-27,11745,-1,18916,18916,1,28587
6937,2015-10-29,11799,-1,14541,14541,1,28588
6938,2015-10-24,11678,-1,26151,26151,1,28589
6939,2015-10-28,12655,-1,27535,27535,1,28590
6940,2015-11-01,26042,-1,22791,22791,1,28591
6941,2015-11-02,14880,-1,12538,12538,1,28592
6942,2015-10-27,20217,-1,26569,26569,1,28593
6943,2015-10-26,11920,-1,16130,16130,1,28594
6944,2015-10-27,11338,-1,27429,27429,1,28595
6945,2015-10-26,11380,-1,26219,26219,1,28596
6946,2015-10-25,20226,-1,26615,26615,1,28597
6947,2015-10-26,23842,-1,14644,14644,1,28598
6948,2015-11-02,11727,-1,27126,27126,1,28599
6949,2015-10-28,12632,-1,12753,12753,1,28600
6950,2015-10-24,11933,-1,23622,23622,1,28601
6951,2015-10-31,23830,-1,26555,26555,1,28602
6952,2015-10-31,11817,-1,20242,20242,1,28603
6953,2015-11-02,11837,-1,12474,12474,1,28604
6954,2015-10-26,11665,-1,15291,15291,1,28605
6955,2015-10-30,15614,-1,16873,16873,1,28606
6956,2015-10-26,15619,-1,16976,16976,1,28607
6957,2015-10-30,20241,-1,12862,12862,1,28608
6958,2015-10-30,20152,-1,21907,21907,1,28609
6959,2015-10-31,20159,-1,15513,15513,1,28610
6960,2015-10-26,20214,-1,14997,14997,1,28611
6961,2015-10-24,11918,-1,19176,19176,1,28612
6962,2015-10-28,11947,-1,20537,20537,1,28613
6963,2015-10-25,11777,-1,16316,16316,1,28614
6964,2015-10-24,23819,-1,16449,16449,1,28615
6965,2015-10-29,26014,-1,28412,28412,1,28616
6966,2015-10-25,11929,-1,16666,16666,1,28617
6967,2015-10-28,11930,-1,22060,22060,1,28618
6968,2015-11-01,11964,-1,20909,20909,1,28619
6969,2015-11-02,11332,-1,18874,18874,1,28620
6970,2015-11-01,11741,-1,20986,20986,1,28621
6971,2015-10-27,11780,-1,12559,12559,1,28622
6972,2015-10-30,23730,-1,20264,20264,1,28623
6973,2015-10-25,11798,-1,18407,18407,1,28624
6974,2015-10-30,11811,-1,12977,12977,1,28625
6975,2015-10-24,14803,-1,27682,27682,1,28626
6976,2015-10-25,23486,-1,15734,15734,1,28627
6977,2015-11-01,11796,-1,16516,16516,1,28628
6978,2015-11-01,11813,-1,28241,28241,1,28629
6979,2015-10-30,11825,-1,14877,14877,1,28630
6980,2015-10-30,18148,-1,21981,21981,1,28631
6981,2015-10-27,11779,-1,21545,21545,1,28632
6982,2015-10-30,11666,-1,25311,25311,1,28633
6983,2015-10-25,19439,-1,16870,16870,1,28634
6984,2015-10-27,26016,-1,12911,12911,1,28635
6985,2015-10-27,14824,-1,13155,13155,1,28636
6986,2015-10-31,11654,-1,18568,18568,1,28637
6987,2015-11-02,14757,-1,20996,20996,1,28638
6988,2015-10-28,20244,-1,21314,21314,1,28639
6989,2015-10-30,19978,-1,20478,20478,1,28640
6990,2015-11-01,20219,-1,21360,21360,1,28641
6991,2015-10-30,20221,-1,17079,17079,1,28642
6992,2015-11-02,25920,-1,27932,27932,1,28643
6993,2015-10-25,11914,-1,16241,16241,1,28644
6994,2015-10-25,11943,-1,21230,21230,1,28645
6995,2015-10-27,14879,-1,17507,17507,1,28646
6996,2015-10-29,19970,-1,23082,23082,1,28647
6997,2015-10-27,11944,-1,24595,24595,1,28648
6998,2015-10-26,11969,-1,27247,27247,1,28649
6999,2015-11-02,23859,-1,20749,20749,1,28650
7000,2015-10-30,19979,-1,15298,15298,1,28651
7001,2015-11-01,11809,-1,23565,23565,1,28652
7002,2015-10-27,11818,-1,27668,27668,1,28653
7003,2015-10-26,11872,-1,16864,16864,1,28654
7004,2015-10-26,12717,-1,22091,22091,1,28655
7005,2015-10-30,20227,-1,23211,23211,1,28656
7006,2015-10-31,20238,-1,12676,12676,1,28657
7007,2015-10-25,20215,-1,25233,25233,1,28658
7008,2015-10-26,25921,-1,22565,22565,1,28659
7009,2015-10-24,11946,-1,27941,27941,1,28660
7010,2015-10-29,19454,-1,22370,22370,1,28661
7011,2015-10-24,11834,-1,22187,22187,1,28662
7012,2015-10-31,20156,-1,19331,19331,1,28663
7013,2015-10-26,11335,-1,16593,16593,1,28664
7014,2015-11-01,19472,-1,24332,24332,1,28665
7015,2015-10-31,11773,-1,22383,22383,1,28666
7016,2015-10-25,26018,-1,27656,27656,1,28667
7017,2015-10-26,14755,-1,26234,26234,1,28668
7018,2015-10-24,20239,-1,24190,24190,1,28669
7019,2015-11-01,11967,-1,15168,15168,1,28670
7020,2015-10-29,15630,-1,25673,25673,1,28671
7021,2015-11-02,15631,-1,21721,21721,1,28672
7022,2015-10-31,12805,-1,15931,15931,1,28673
7023,2015-10-24,19977,-1,15349,15349,1,28674
7024,2015-11-02,14830,-1,11422,11422,1,28675
7025,2015-10-27,11690,-1,15828,15828,1,28676
7026,2015-11-01,11708,-1,20972,20972,1,28677
7027,2015-10-24,11743,-1,23255,23255,1,28678
7028,2015-10-29,11854,-1,25584,25584,1,28679
7029,2015-10-30,11675,-1,13974,13974,1,28680
7030,2015-10-27,25675,-1,20133,20133,1,21836
7031,2015-10-27,18296,-1,14994,14994,1,21837
7032,2015-10-26,24612,-1,13366,13366,1,21838
7033,2015-10-31,11998,-1,13688,13688,1,21839
7034,2015-11-02,14058,-1,26163,26163,1,21840
7035,2015-11-02,11382,-1,22714,22714,1,21841
7036,2015-10-24,24469,-1,22377,22377,1,21842
7037,2015-11-02,22064,-1,23534,23534,1,21843
7038,2015-10-30,17082,-1,20230,20230,1,21844
7039,2015-11-01,11931,-1,13693,13693,1,21845
7040,2015-10-26,24297,-1,28493,28493,1,21846
7041,2015-11-02,12895,-1,20561,20561,1,21847
7042,2015-11-01,23140,-1,27732,27732,1,21848
7043,2015-10-26,23406,-1,16939,16939,1,21849
7044,2015-11-01,14633,-1,24016,24016,1,21850
7045,2015-10-29,23130,-1,28161,28161,1,21851
7046,2015-10-25,23046,-1,24609,24609,1,21852
7047,2015-10-25,20779,-1,12316,12316,1,21853
7048,2015-10-28,19010,-1,26726,26726,1,21854
7049,2015-10-31,17016,-1,12225,12225,1,21855
7050,2015-10-30,15742,-1,20387,20387,1,21856
7051,2015-10-27,22097,-1,27019,27019,1,21857
7052,2015-10-29,17850,-1,13884,13884,1,21858
7053,2015-10-27,21525,-1,28495,28495,1,21859
7054,2015-10-29,15922,-1,22364,22364,1,21860
7055,2015-10-31,15826,-1,16620,16620,1,21861
7056,2015-10-28,12906,-1,28301,28301,1,21862
7057,2015-10-25,16812,-1,17514,17514,1,21863
7058,2015-10-28,13856,-1,13780,13780,1,21864
7059,2015-10-28,16675,-1,19751,19751,1,21865
7060,2015-10-27,24521,-1,15889,15889,1,21866
7061,2015-10-30,22327,-1,14468,14468,1,21867
7062,2015-10-29,22646,-1,13918,13918,1,21868
7063,2015-10-29,25615,-1,20587,20587,1,21869
7064,2015-10-28,26873,-1,16266,16266,1,21870
7065,2015-11-01,12046,-1,18236,18236,1,21871
7066,2015-10-24,14518,-1,16300,16300,1,21872
7067,2015-10-30,16611,-1,27627,27627,1,21873
7068,2015-10-26,16927,-1,18927,18927,1,21874
7069,2015-10-29,21565,-1,17734,17734,1,21875
7070,2015-10-30,24894,-1,18508,18508,1,21876
7071,2015-10-25,18267,-1,18449,18449,1,21877
7072,2015-11-02,24206,-1,19159,19159,1,21878
7073,2015-10-29,24103,-1,24831,24831,1,21879
7074,2015-10-26,11507,-1,11681,11681,1,21880
7075,2015-10-27,29249,-1,15282,15282,1,21881
7076,2015-10-25,26493,-1,23532,23532,1,21882
7077,2015-10-30,24429,-1,16558,16558,1,21883
7078,2015-10-28,23109,-1,28140,28140,1,21884
7079,2015-10-31,22345,-1,12038,12038,1,21885
7080,2015-11-02,23252,-1,16132,16132,1,21886
7081,2015-10-25,13318,-1,19119,19119,1,21887
7082,2015-10-25,13206,-1,22073,22073,1,21888
7083,2015-11-01,16802,-1,13847,13847,1,21889
7084,2015-10-31,16013,-1,13413,13413,1,21890
7085,2015-10-29,14703,-1,13118,13118,1,21891
7086,2015-10-31,18017,-1,13187,13187,1,21892
7087,2015-10-30,25788,-1,25679,25679,1,21893
7088,2015-10-27,24855,-1,19657,19657,1,21894
7089,2015-10-24,26838,-1,17948,17948,1,21895
7090,2015-10-29,11023,-1,13408,13408,1,21896
7091,2015-10-30,27807,-1,26175,26175,1,21897
7092,2015-10-27,11882,-1,24895,24895,1,21898
7093,2015-10-31,11884,-1,25457,25457,1,21899
7094,2015-10-28,11950,-1,19014,19014,1,21900
7095,2015-11-01,17657,-1,26374,26374,1,21901
7096,2015-10-28,16232,-1,23788,23788,1,21902
7097,2015-10-24,20210,-1,12142,12142,1,21903
7098,2015-10-29,13862,-1,27995,27995,1,21904
7099,2015-10-25,12071,-1,26345,26345,1,21905
7100,2015-11-02,21619,-1,16705,16705,1,21906
7101,2015-10-30,19533,-1,16444,16444,1,21907
7102,2015-10-30,19380,-1,20459,20459,1,21908
7103,2015-10-27,21024,-1,23170,23170,1,21909
7104,2015-11-02,25646,-1,24043,24043,1,21910
7105,2015-11-01,21048,-1,26503,26503,1,21911
7106,2015-10-24,24608,-1,25439,25439,1,21912
7107,2015-10-26,11866,-1,13856,13856,1,21913
7108,2015-10-27,14312,-1,14897,14897,1,21914
7109,2015-10-29,11059,-1,18013,18013,1,21915
7110,2015-10-24,11714,-1,16660,16660,1,21916
7111,2015-11-02,29228,-1,18792,18792,1,21917
7112,2015-10-25,21500,-1,22774,22774,1,21918
7113,2015-10-28,19703,-1,19426,19426,1,21919
7114,2015-10-27,21234,-1,28294,28294,1,21920
7115,2015-11-01,18530,-1,12854,12854,1,21921
7116,2015-10-30,15397,-1,14162,14162,1,21922
7117,2015-11-02,18449,-1,28218,28218,1,21923
7118,2015-10-24,16039,-1,15547,15547,1,21924
7119,2015-11-01,13568,-1,11701,11701,1,21925
7120,2015-11-01,16936,-1,19207,19207,1,21926
7121,2015-10-25,19056,-1,16567,16567,1,21927
7122,2015-10-29,28542,-1,13946,13946,1,21928
7123,2015-11-01,24064,-1,13085,13085,1,21929
7124,2015-10-27,27176,-1,28354,28354,1,21930
7125,2015-10-31,11832,-1,17849,17849,1,21931
7126,2015-10-26,13235,-1,26798,26798,1,21932
7127,2015-11-01,12639,-1,20289,20289,1,21933
7128,2015-11-01,12593,-1,15769,15769,1,21934
7129,2015-10-26,14081,-1,29083,29083,1,21935
7130,2015-10-25,16235,-1,24391,24391,1,21936
7131,2015-10-24,11317,-1,28569,28569,1,21937
7132,2015-10-29,11162,-1,23862,23862,1,21938
7133,2015-10-27,11459,-1,17660,17660,1,21939
7134,2015-11-02,21646,-1,14490,14490,1,21940
7135,2015-10-28,22287,-1,28270,28270,1,21941
7136,2015-10-30,18273,-1,20330,20330,1,21942
7137,2015-11-02,23412,-1,22525,22525,1,21943
7138,2015-10-30,11492,-1,13314,13314,1,21944
7139,2015-10-27,11351,-1,23454,23454,1,21945
7140,2015-10-25,11353,-1,26971,26971,1,21946
7141,2015-10-30,11212,-1,18754,18754,1,21947
7142,2015-11-01,18286,-1,28666,28666,1,21948
7143,2015-10-25,17243,-1,16320,16320,1,21949
7144,2015-10-26,17302,-1,12288,12288,1,21950
7145,2015-10-30,14678,-1,11565,11565,1,21951
7146,2015-11-01,18197,-1,20560,20560,1,21952
7147,2015-11-01,14307,-1,20857,20857,1,21953
7148,2015-10-27,29268,-1,13653,13653,1,21954
7149,2015-11-02,27293,-1,20203,20203,1,21955
7150,2015-10-27,26691,-1,25258,25258,1,21956
7151,2015-11-02,25435,-1,18634,18634,1,21957
7152,2015-10-24,25102,-1,12121,12121,1,21958
7153,2015-10-28,18871,-1,19213,19213,1,21959
7154,2015-10-31,17385,-1,20390,20390,1,21960
7155,2015-10-31,13158,-1,25366,25366,1,21961
7156,2015-10-28,11146,-1,12561,12561,1,21962
7157,2015-11-01,17284,-1,19814,19814,1,21963
7158,2015-11-01,21391,-1,21276,21276,1,21964
7159,2015-10-27,22839,-1,27946,27946,1,21965
7160,2015-10-31,26032,-1,27597,27597,1,21966
7161,2015-10-28,14317,-1,15567,15567,1,21967
7162,2015-10-26,19584,-1,17151,17151,1,21968
7163,2015-10-29,17096,-1,21585,21585,1,21969
7164,2015-10-25,17107,-1,17830,17830,1,21970
7165,2015-10-24,17715,-1,21941,21941,1,21971
7166,2015-10-30,11198,-1,17100,17100,1,21972
7167,2015-10-30,11212,-1,18754,18754,1,21973
7168,2015-10-31,26807,-1,26599,26599,1,21974
7169,2015-10-28,25839,-1,14630,14630,1,21975
7170,2015-10-28,11724,-1,25501,25501,1,21976
